商品コード,メーカー,ヘッドモデル,販売価格,シャフトモデル,シャフト,メーカーフレックス,クラブ種別,番手,状態（総合ランク）ランクについて,補足コメント,ヘッド上部,ヘッド下部,フェース,フレックス,発売時クラブセット組合せ内容,グリップ,本商品クラブセット組合せ内容,ヘッドカバー,クラブセット実本数,年式,お店からのコメント/商品状態,ヘッドロフト角(°),クラブ重量(g),ヘッドライ角(°),利き手,ヘッド体積(cc),シャフト長(インチ),性別,店舗名,住所,電話番号
2100370103757,フォーティーン,ＴＢ−５　ＦＯＲＧＥＤ　５Ｓ（実本数：５本セット）,65978,純正特注シャフト,Ｂ,Ｓ,アイアンセット,７Ｉ,D,MODUS3 TOUR105S,Ｄ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,純正品(普通),5,,MODUS3 TOUR105S,30.00,,62.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370103757,フォーティーン,ＴＢ−５　ＦＯＲＧＥＤ　５Ｓ（実本数：５本セット）,65978,純正特注シャフト,Ｂ,Ｓ,アイアンセット,７Ｉ,D,MODUS3 TOUR105S,Ｄ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,純正品(普通),5,,MODUS3 TOUR105S,30.00,,62.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370103757,フォーティーン,ＴＢ−５　ＦＯＲＧＥＤ　５Ｓ（実本数：５本セット）,65978,純正特注シャフト,Ｂ,Ｓ,アイアンセット,７Ｉ,D,MODUS3 TOUR105S,Ｄ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,純正品(普通),5,,MODUS3 TOUR105S,30.00,,62.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368847113,フライハイト,ＴＨＥ−Ｇ　４５０Ｔｉ（２０１７）　１Ｗ,16478,リシャフト,Ｂ,その他,ドライバー,１Ｗ,B,FUJIKURA　FUEL　50　S,Ｂ,Ｃ,Ｂ,その他,,オリジナル外　良好,,純正品(普通),0,,FUJIKURA　FUEL　50　S,0.00,,58.00,スタンダード,450,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368847113,フライハイト,ＴＨＥ−Ｇ　４５０Ｔｉ（２０１７）　１Ｗ,16478,リシャフト,Ｂ,その他,ドライバー,１Ｗ,B,FUJIKURA　FUEL　50　S,Ｂ,Ｃ,Ｂ,その他,,オリジナル外　良好,,純正品(普通),0,,FUJIKURA　FUEL　50　S,0.00,,58.00,スタンダード,450,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368847113,フライハイト,ＴＨＥ−Ｇ　４５０Ｔｉ（２０１７）　１Ｗ,16478,リシャフト,Ｂ,その他,ドライバー,１Ｗ,B,FUJIKURA　FUEL　50　S,Ｂ,Ｃ,Ｂ,その他,,オリジナル外　良好,,純正品(普通),0,,FUJIKURA　FUEL　50　S,0.00,,58.00,スタンダード,450,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229932,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＡＰ２　８Ｓ（実本数：８本セット）,45078,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ３００,アイアンセット,５Ｉ,C,グリップ交換済み,Ｃ,Ｃ,Ｃ,Ｓ,３Ｉ．４Ｉ．５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,３Ｉ，４Ｉ，５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,8,,グリップ交換済み,27.00,,62.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229932,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＡＰ２　８Ｓ（実本数：８本セット）,45078,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ３００,アイアンセット,５Ｉ,C,グリップ交換済み,Ｃ,Ｃ,Ｃ,Ｓ,３Ｉ．４Ｉ．５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,３Ｉ，４Ｉ，５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,8,,グリップ交換済み,27.00,,62.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229932,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＡＰ２　８Ｓ（実本数：８本セット）,45078,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ３００,アイアンセット,５Ｉ,C,グリップ交換済み,Ｃ,Ｃ,Ｃ,Ｓ,３Ｉ．４Ｉ．５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,３Ｉ，４Ｉ，５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,8,,グリップ交換済み,27.00,,62.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100371661874,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＡＰ３　７１８　６Ｓ（実本数：６本セット）,60478,Ｔｉｔｌｅｉｓｔ　ＭＣＩ　６０（７１８）,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,62.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100371661874,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＡＰ３　７１８　６Ｓ（実本数：６本セット）,60478,Ｔｉｔｌｅｉｓｔ　ＭＣＩ　６０（７１８）,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,62.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100371661874,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＡＰ３　７１８　６Ｓ（実本数：６本セット）,60478,Ｔｉｔｌｅｉｓｔ　ＭＣＩ　６０（７１８）,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,62.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362633668,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ１００（２０２１）　６Ｓ　ＵＳＡ（実本数：６本セット）,92378,純正特注シャフト,Ｂ,Ｓ,アイアンセット,７Ｉ,C,N.S.PRO MODUS3 TOUR105 S,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,2021,N.S.PRO MODUS3 TOUR105 S,34.00,,63.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362633668,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ１００（２０２１）　６Ｓ　ＵＳＡ（実本数：６本セット）,92378,純正特注シャフト,Ｂ,Ｓ,アイアンセット,７Ｉ,C,N.S.PRO MODUS3 TOUR105 S,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,2021,N.S.PRO MODUS3 TOUR105 S,34.00,,63.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362633668,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ１００（２０２１）　６Ｓ　ＵＳＡ（実本数：６本セット）,92378,純正特注シャフト,Ｂ,Ｓ,アイアンセット,７Ｉ,C,N.S.PRO MODUS3 TOUR105 S,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,2021,N.S.PRO MODUS3 TOUR105 S,34.00,,63.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361096587,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ２００（２０２１）　５Ｓ（実本数：５本セット）,74778,ＮＳ　ＰＲＯ　８８０　ＡＭＣ,Ｂ,Ｓ,アイアンセット,７Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,5,2021,,31.00,,63.00,スタンダード,,37.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361096587,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ２００（２０２１）　５Ｓ（実本数：５本セット）,74778,ＮＳ　ＰＲＯ　８８０　ＡＭＣ,Ｂ,Ｓ,アイアンセット,７Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,5,2021,,31.00,,63.00,スタンダード,,37.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361096587,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ２００（２０２１）　５Ｓ（実本数：５本セット）,74778,ＮＳ　ＰＲＯ　８８０　ＡＭＣ,Ｂ,Ｓ,アイアンセット,７Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,5,2021,,31.00,,63.00,スタンダード,,37.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361100895,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ３００　Ｗ,8778,純正特注シャフト,Ｂ,Ｒ,ウェッジ,Ｗ,C,MCI 60-R,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,ヘッドカバーなし,0,,MCI 60-R,48.00,,64.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361100895,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ３００　Ｗ,8778,純正特注シャフト,Ｂ,Ｒ,ウェッジ,Ｗ,C,MCI 60-R,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,ヘッドカバーなし,0,,MCI 60-R,48.00,,64.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361100895,タイトリスト,Ｔｉｔｌｅｉｓｔ　Ｔ３００　Ｗ,8778,純正特注シャフト,Ｂ,Ｒ,ウェッジ,Ｗ,C,MCI 60-R,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,ヘッドカバーなし,0,,MCI 60-R,48.00,,64.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100354977053,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＶＧ３（２０１６）　３Ｗ,9878,純正特注シャフト,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,TSP322　5ｓ　　tour S,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,TSP322　5ｓ　　tour S,15.00,,58.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100354977053,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＶＧ３（２０１６）　３Ｗ,9878,純正特注シャフト,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,TSP322　5ｓ　　tour S,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,TSP322　5ｓ　　tour S,15.00,,58.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100354977053,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＶＧ３（２０１６）　３Ｗ,9878,純正特注シャフト,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,TSP322　5ｓ　　tour S,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,TSP322　5ｓ　　tour S,15.00,,58.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359171227,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＶＧ３（２０１８）　５Ｓ（実本数：５本セット）,40678,Ｔｉｔｌｅｉｓｔ　ＶＧ　Ｉ（２０１８）,Ｃ,Ｓ,アイアンセット,７Ｉ,D,,Ｃ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,5,,,30.00,377.00,63.00,スタンダード,,37.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359171227,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＶＧ３（２０１８）　５Ｓ（実本数：５本セット）,40678,Ｔｉｔｌｅｉｓｔ　ＶＧ　Ｉ（２０１８）,Ｃ,Ｓ,アイアンセット,７Ｉ,D,,Ｃ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,5,,,30.00,377.00,63.00,スタンダード,,37.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359171227,タイトリスト,Ｔｉｔｌｅｉｓｔ　ＶＧ３（２０１８）　５Ｓ（実本数：５本セット）,40678,Ｔｉｔｌｅｉｓｔ　ＶＧ　Ｉ（２０１８）,Ｃ,Ｓ,アイアンセット,７Ｉ,D,,Ｃ,Ｃ,Ｃ,Ｓ,６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,5,,,30.00,377.00,63.00,スタンダード,,37.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362527066,クリーブランド,ＴＯＵＲ　ＡＣＴＩＯＮ　５８８　ＺＩＰ　ＧＲＯＯＶＥＳ　５６°／１０°,4378,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,56.00,472.00,64.00,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362527066,クリーブランド,ＴＯＵＲ　ＡＣＴＩＯＮ　５８８　ＺＩＰ　ＧＲＯＯＶＥＳ　５６°／１０°,4378,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,56.00,472.00,64.00,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362527066,クリーブランド,ＴＯＵＲ　ＡＣＴＩＯＮ　５８８　ＺＩＰ　ＧＲＯＯＶＥＳ　５６°／１０°,4378,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,56.00,472.00,64.00,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365041408,ブリヂストン,ＴＯＵＲ　Ｂ　ＢＲＭ　ＨＦ　５８°／１０°,10978,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１０５,Ｂ,Ｓ,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,58.00,450.00,63.50,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365041408,ブリヂストン,ＴＯＵＲ　Ｂ　ＢＲＭ　ＨＦ　５８°／１０°,10978,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１０５,Ｂ,Ｓ,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,58.00,450.00,63.50,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365041408,ブリヂストン,ＴＯＵＲ　Ｂ　ＢＲＭ　ＨＦ　５８°／１０°,10978,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１０５,Ｂ,Ｓ,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,58.00,450.00,63.50,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367918012,ブリヂストン,ＴＯＵＲ　Ｂ　ＪＧＲ　５Ｗ,12078,Ａｉｒ　Ｓｐｅｅｄｅｒ　Ｇ（フェアウェイ）,Ｂ,その他,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,18.00,302.00,59.50,スタンダード,165,42.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367918012,ブリヂストン,ＴＯＵＲ　Ｂ　ＪＧＲ　５Ｗ,12078,Ａｉｒ　Ｓｐｅｅｄｅｒ　Ｇ（フェアウェイ）,Ｂ,その他,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,18.00,302.00,59.50,スタンダード,165,42.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367918012,ブリヂストン,ＴＯＵＲ　Ｂ　ＪＧＲ　５Ｗ,12078,Ａｉｒ　Ｓｐｅｅｄｅｒ　Ｇ（フェアウェイ）,Ｂ,その他,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,18.00,302.00,59.50,スタンダード,165,42.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100353284732,ブリヂストン,ＴＯＵＲ　Ｂ　ＸＤ−Ｆ（２０１８）　５Ｗ,9878,Ｓｐｅｅｄｅｒ　６６１　ＥＶＯＬＵＴＩＯＮ　Ｖ,Ｂ,Ｓ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,,18.00,324.00,57.50,スタンダード,137,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100353284732,ブリヂストン,ＴＯＵＲ　Ｂ　ＸＤ−Ｆ（２０１８）　５Ｗ,9878,Ｓｐｅｅｄｅｒ　６６１　ＥＶＯＬＵＴＩＯＮ　Ｖ,Ｂ,Ｓ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,,18.00,324.00,57.50,スタンダード,137,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100353284732,ブリヂストン,ＴＯＵＲ　Ｂ　ＸＤ−Ｆ（２０１８）　５Ｗ,9878,Ｓｐｅｅｄｅｒ　６６１　ＥＶＯＬＵＴＩＯＮ　Ｖ,Ｂ,Ｓ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,,18.00,324.00,57.50,スタンダード,137,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361610349,テーラーメイド,ＴＯＵＲ　ＰＲＥＦＥＲＲＥＤ　ＥＦ　ＳＰＩＮ　ＧＲＯＯＶＥ（２０１６）　５０°／０９°,6578,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,50.00,464.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361610349,テーラーメイド,ＴＯＵＲ　ＰＲＥＦＥＲＲＥＤ　ＥＦ　ＳＰＩＮ　ＧＲＯＯＶＥ（２０１６）　５０°／０９°,6578,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,50.00,464.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100361610349,テーラーメイド,ＴＯＵＲ　ＰＲＥＦＥＲＲＥＤ　ＥＦ　ＳＰＩＮ　ＧＲＯＯＶＥ（２０１６）　５０°／０９°,6578,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,50.00,464.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916966,テーラーメイド,ＴＯＵＲ　ＰＲＥＦＥＲＲＥＤ　ＭＣ（２０１４）　６Ｓ（実本数：６本セット）,30778,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,26.00,426.00,60.50,スタンダード,,37.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
